Video ID,Comment,Toxicity,Type,target
qej8hvq2lZo,فان دايك بلع,1,1,1
u8Y9W0rFGZU,افشل واقذز مشجع علئ وجة الكرة الارضية,1,1,1
NWsNVfHsuF0,طيط بيكم ليش ما تحطوا لي اللايك يحطوا لي واحد اثنين,0,,
u8Y9W0rFGZU,و لابس تيشرت,0,,
NWsNVfHsuF0,المفروض المعلق يكون محايد,0,,
u8Y9W0rFGZU,رويال تووحكيم رويال حظ تشجع البايرن لان اهانك بالابطال بال  عبدالله النعيمي ما في كرامه عندك تشجع كل الفرق الي تلعب ضد مدريد,1,1,1
qej8hvq2lZo,ارنولد وقوميز انجليز,0,,
EF9RniqmCzM,انت اسوء محلل ف تاريخ,1,1,1
qej8hvq2lZo,اقول اسكت ترى غثيتنا والقم ٦ هياط,1,1,1
qej8hvq2lZo,هزيم بنعال,1,1,1
NWsNVfHsuF0,الف مبروك اخوننا السعوديين,0,,
qej8hvq2lZo,والله آسف ي قلوري بس الله يعينك على فريقك,0,,
qej8hvq2lZo,ترا السادس جاي,0,,
u8Y9W0rFGZU,ي بكايه هـهـ,1,1,1
qej8hvq2lZo,وين السادس,0,,
qej8hvq2lZo,ابلع بس ابلع,1,1,1
qej8hvq2lZo,ابلع يا منشستراوي,1,1,1
qej8hvq2lZo,ارنولد  انجليزي,0,,
u8Y9W0rFGZU,لابارك الله بيك ياعديم التربية,1,2,1
qej8hvq2lZo,في مباراتنا ضد بايرن قاعد تضحك الحين تعرف شعورنا هيا القم,1,1,1
EF9RniqmCzM,بداية الصياح,1,1,1
qej8hvq2lZo,فريق تعبان و متهالك,1,1,1
qej8hvq2lZo,رر القم,1,1,1
qej8hvq2lZo,ابلع تتذكر لمن كنت تحفل علئ برشلونه ضد بايرن انتم فريقكم خسروا هاذي النتيجه مع توتنهام اذا لعبتم مع بايرن كيف,1,1,1
u8Y9W0rFGZU,هذا الفريق بيتعبك واجد هلا مدريد  ابلع,0,,
NWsNVfHsuF0,الف مبروك الفوز السعودي اللي أسعدنا بأن اللاعبين كانوا قد التحدي هذا اولاً ومن ثم ردوا على ضحكة الاستفزاز وهاردلك للعراقيين كلنا اخوان,0,,
NWsNVfHsuF0,متعود عالاثلاثه يابو ثلاثه,0,,
NWsNVfHsuF0,جايبن العراق للسعوديه هزلت منتخب العراق اقعد اعرف حجمك,1,1,1
qej8hvq2lZo,كيف متحمل هيك فريق منتهي  من ٨ سنين,0,,
qej8hvq2lZo,"مشان تعرف تتمنيك ع جماعة البرشا 
ابلع",1,1,1
qej8hvq2lZo,والله شفتك فرحان من البدايه وماتدري وش بيصير بعد خمس دقايق,0,,
qej8hvq2lZo,هاتو الي بعدو  بعدها اكل  الكم,1,1,1
u8Y9W0rFGZU,هذا الغبي الي قدامكم كان يدعي على طياره نقل لاعبين ريال مدريد اطيح,1,1,1
qej8hvq2lZo,"ابلع
والله امزح الله يصبرك على ما ابتلاك",1,1,1
qej8hvq2lZo,ليش ما يلعب  كان لليونايتد فاز حرام عليك يا سولشاير أنه ما لعب,0,,
u8Y9W0rFGZU,عبد الله موت بقهرك يا مريض نفسي تشجع الفرق الي ضد الريال,1,1,1
qej8hvq2lZo,هي واثقه من نفسيها,0,,
u8Y9W0rFGZU,"سألتك بالله هاي اسوأ مباراة نصف نهائي
الله  يرحم مبارياتكم",0,,
qej8hvq2lZo,ابلع معنى يَاشجع اليونايتد بس القم عشان ماتتفلس عن برشلونه,1,1,1
qej8hvq2lZo,"يا بو رأس مربعة
ه",1,1,1
qej8hvq2lZo,صراحه فريق تيوس و مدرب تيوس و كلشي و ما تعرفون تلعبون و مورينو سكتكم كل شي لازم تبدلون,1,2,1
EF9RniqmCzM,كامافينغا وتشواميني ذبهم مو,0,,
NWsNVfHsuF0,الف مبروك لصقورنا الخضر هذا الطبيعي المنتخب السعودي كبير بتاريخه وانجازاته ومن كبار اسيا  اكثر منتخب عربي تاهل لكاس العالم بطل بطولة امم اسيا ثلاث مرات ووصيفها اربع مرات وثلاث بطولات خليجيه ومثلها عربيه وكثير من الانجازات والانتصارات الكبيره التي اسعدت عشاقه  خسارتك يا اخضر هو الغريب  اما فوزك فامر طبيعي جدا  انت كبير بتاريخك المليء بالذهب وعقبال بطولة الخليج والتاهل لكاس العالم باذن الله تعالى,0,,
qej8hvq2lZo,هدي هدي يا جلوري,0,,
u8Y9W0rFGZU,ابك اكثر تكفى ابك يا عديم الكرامه,1,1,1
qej8hvq2lZo,القم ٦,1,1,1
qej8hvq2lZo,الي عمل ديس لايك,0,,
qej8hvq2lZo,"ابلع



































































































































































































































،



،

















































































ه",1,1,1
qej8hvq2lZo,ابو راس مربع خله مستطيل احسن,1,1,1
qej8hvq2lZo,ابلع اعلمك تتمسخر علة برشلونة,1,1,1
EF9RniqmCzM,"ياخي قول انا مااحب ريال مدريد وخلص من السالفة لانك قلت نفس الكلام الي قلته على ليفاندوسكي قلته لخوسيلو لكن قلت ليفاندوسكي راح يبقى يقدم مستوى وخوسيلو راح ينتهي ومن غير اساطير مدريد الي ضلمتهم ياشيخ كلام غير عادل


مع احتراماتي لك لكنني تعصبت شوية من الكلام",0,,
NWsNVfHsuF0,تم دعس الشيعه,1,1,1
u8Y9W0rFGZU,المشجع بدون قدر ولا مبدأ,1,1,1
qej8hvq2lZo,الهياط بداية المقطع يضحك,0,,
EF9RniqmCzM,سؤالي لكل البرشلونيين ذو النفوس والعقلية المتوسطة ولا اعمم الجميع  ليش تنتقدو فوز ريال مدريد لماذا التقليل يعني فوز فريقكم  يسمى  جدارة وفوز الريال تقول كل مرة وكل سنه بالحظ والبركة  من متى صارت الرمنتادات بالبركة والحظ  غيروا من ها السالفة العوجا واعترفوا بأن الريال يفوز فقط لانة ملك وسيد اروبا وعم الجميع في البطولات,0,,
u8Y9W0rFGZU,نعيمي بنسبة له كل مبارة يلعبها ريال مدريد ويفوز يعتبرها حظ اهين عقلك,1,1,1
qej8hvq2lZo,جاكم تيليس؟,0,,
qej8hvq2lZo,والله ريمونتادا,0,,
qej8hvq2lZo,هات الي بعدة اعن ابوك,0,,
u8Y9W0rFGZU,اخرس جد انك مريض نفسي,1,1,1
qej8hvq2lZo,الصراحة استمتعت بالمباراة الا مشجعين اليونايتد تنكدوا,0,,
u8Y9W0rFGZU,الحمير من كثر الضرب ما تصيح و تنبح بكدك يا اقذر انسان عالارض و صير زلمه مرة بحياتك و رد هاي اذا كنت محسوب عالزلم,1,2,1
qej8hvq2lZo,استمر يا مبدع   اخوك من فلسطين,0,,
u8Y9W0rFGZU,انا بقول اترك تشجيع نادي الضحك واعتزل التشجيع كله,0,,
qej8hvq2lZo,انت وفريقك التعبان ذا,1,1,1
qej8hvq2lZo,في الفيديو القادم,0,,
qej8hvq2lZo,هاري ماغوير نكبه وعاهه,1,2,1
qej8hvq2lZo,ما يصير تسب في الفيديوهات,0,,
qej8hvq2lZo,والله ضحكت ضحك فمنتصف المباراة لاني عرفت انك رح تنجلط ه و ليفربول والله دهشني فالمبارة ضد ليفربول بالمناسبة انا مشجع برشلونة ولكن بما انه ما كان في شي اسويه من بعد تعادل برشلونة وايشبيليا اردت اخذ لفة على الدوري الانجليزي اشوف حاله لكن يبدو انه فيه مفاجأت لليل شباب الي يعرف مبارة برشلونة فدوري الابطال متى يقول تحت التعليق,0,,
NWsNVfHsuF0,ثلاث اهداف برحم نرجوسه,0,,
qej8hvq2lZo,مره تعبانين تمريرات سيئه و دفاع سيء,0,,
qej8hvq2lZo,عبالي انت بل مستشفى,0,,
qej8hvq2lZo,"المان يونايتد  اكلنا  
ليفربول  اصبر يا ابو راس مربع انت الثاني
المان يونايتد  في ايه
ليفربول  معاك 
المان سيتي  نسيتوني يعني 
بايرن ميونخ  خوذني معاكم",1,1,1
qej8hvq2lZo,والله صياح طرب,1,1,1
qej8hvq2lZo,ياحبيبنا هاردلك,0,,
u8Y9W0rFGZU,يعني انت برشلوني بايرن ماسح الاراضي فيك وريال مدريد ماسح المزابل فيك ،,1,1,1
u8Y9W0rFGZU,هذا الشيئ لا يفقه شي عن كرة القدم ويجلب العار لمشجعين برشلونة ولا ندري شيئ عن فريقة الوطني ان وجد اصلا ومنتخب بلادة يحمد ربه انه معترف به ٠فهنا تاتي العقد النفسية صديقي المشاهد هل تعلم ان الجمهور الذي يوجد فقط في ملعب البيرنابيو يفوق اعداد افراد بلده بالكامل ه مريض ويبي علاج,1,1,1
qej8hvq2lZo,اللهم صلي وسلم على سيدنا محمد وعلى آله وصحبه تسليما مشاء الله سبحان الله لا لإله إلى الله محمد رسول الله صلى الله عليه وسلم على سيدنا محمد وعلى آله وصحبه تسليما مشاء الله سبحان الله لا لإله إلى الله محمد رسول الله صلى الله عليه وسلم على سيدنا محمد وعلى آله وصحبه تسليما مشاء الله سبحان الله لا لإله إلى الله محمد رسول الله صلى الله عليه وسلم على سيدنا محمد وعلى,0,,
u8Y9W0rFGZU,انبح قول هو هو هو,1,1,1
qej8hvq2lZo,راح قلوري فيها,0,,
NWsNVfHsuF0,مبروك الاخضر  هاردلك الشعب العراق,0,,
qej8hvq2lZo,سوف تندم على ذالك,0,,
u8Y9W0rFGZU,يا اخي انت انسان ولا حيوان أين الحظ الذي تتكلم عنه ريال مدريد اكبر منك و من فريقك,1,1,1
qej8hvq2lZo,ابلع السادس,1,1,1
oeNHYAiggks,كل رق شونق عمك,1,2,1
NWsNVfHsuF0,انا سعودي واقول ان المعلق صوته سرطان وهو من اعدم المباراه,1,1,1
EF9RniqmCzM,كل ما كثر الصياح زاد الطرب استمر يا نعيمي,1,1,1
qej8hvq2lZo,"ذقتوا مثل ما ذقناه حنا البرشلونيين 
بالعكس حنا فادسين ضحك بعد هذيك الله يلعنهم",0,,
qej8hvq2lZo,هاتو الي بعدو  ولقم ٦,1,1,1
EF9RniqmCzM,السلكان من ياحبي,0,,
NWsNVfHsuF0,"الف مبروك لي السعوديه اخوكم من مصر
وهارد  لي العراق",0,,
qej8hvq2lZo,بريرا انتقل للاتسيو,0,,
qej8hvq2lZo,ابلع تقطق على برشلونة من خسروا  ابلع,1,1,1
EF9RniqmCzM,عاشت ايدك حلقة جميلة وخصوصا كلامك بخصوص گافي الرائع,0,,
oeNHYAiggks,باور مو بارو ، المهم فعلا كرنجيين,0,,
NWsNVfHsuF0,انا السعودي قول وفعل نحن الصقور,0,,
NWsNVfHsuF0,الف مبروك المنتخب العربي السعودي ضد منتخب ابناء المتعة الفارسي,1,1,4
NWsNVfHsuF0,الف مبروك للسعوديه الشقيق حظ اوفر لمنتخبنا العراقي,0,,
qej8hvq2lZo,سوي عا كافاني وبعدها عا ديست لاعب برشلونة الجديد,0,,
qej8hvq2lZo,بلع ٦،١,1,1,1
qej8hvq2lZo,من فضليك لا تسقط كلام وإلا ستكون أخير مرة أتفرج في فديو ديالك,0,,
u8Y9W0rFGZU,تبعيت باير صحيح تبعيت ريال مو صحيح انت غلطان,0,,
qej8hvq2lZo,استمر وكثر من الصفر وهاردلك برشلوني,0,,
u8Y9W0rFGZU,تذكر   وتذكر فريقك الميت بموسم صفري,0,,
u8Y9W0rFGZU,مو عيب عليك تشجع حبيب برشلونة هلا مدريد,0,,
EF9RniqmCzM,طبعن هيك تحكي معا حترامي لك انت غبي لاضوج بس غبي انت وتحياتي لك لاتذكر اسم الريال ب مقطعك واتحداك اذا مقطعك صعد جمهور الريال اكبر من جمهور برشلونه مايعجبك لاتنزل على الريال اهتم الفريقك احنه عاجبنه هيك الابداء لاتدخل انت وطبعن تكول اداء سيئ برشلوني وماعدك عقل وتحياتي للبرشلوني الي يفهم بس انت ماتفهم,1,2,1
qej8hvq2lZo,الحمدالله على نعمة البايرن,0,,
EF9RniqmCzM,انتوا البرشلونيين ليش تغارون انتوا تيكي تاكا ماقلدناكم وقلنا الريال تيكي تاكا ونفس الشي لازم انتوا شخصية البطل بس للريال افهموا افهموا,0,,
u8Y9W0rFGZU,الصياح بعد الالم النعيمي لو اسرائيل تلعب مع الريال بتلبس شيرتهم,1,1,1
qej8hvq2lZo,جلوري تذكر لمى تطقطق على برشلونة ؟؟   وحده بوحده  بس برشلونة انهزم من البارين العنيف مو الدجاج,0,,
qej8hvq2lZo,فاندايك كمان بلع ٧,1,1,1
qej8hvq2lZo,سق ولد سق,1,1,1
qej8hvq2lZo,أحسن لك تشجع فريق ثاني بدال مانشستر الخرا,0,,
qej8hvq2lZo,ياثلاجة لماذا نحن هنا,1,1,1
u8Y9W0rFGZU,انتا المملكثير,1,1,1
qej8hvq2lZo,القم دام سخرت على البرسا,1,1,1
EF9RniqmCzM,"اولا مودريتش عمك
ثانياً مودريتش عمك
ثالثا نعم لسنا راضين عن الأداء ولكن نكتفي بالفوز بسبب كثرة الاصابات واصابة لاعبين أساسيين وعمو بيريز ما بدو يصرف فلووس إضافة إلى مشكلة الهجوم لا يوجد لاعب في خط الهجوم بمستوى جيد
رابعاً مودريتش عمك",1,1,1
NWsNVfHsuF0,السلام عليكم,0,,
u8Y9W0rFGZU,انته لو فيك حض مجان شجعت فريق ساحلكم بايام مسي وسواريز ٨ ابلع يابيض,0,,
NWsNVfHsuF0,"العراقي قبل المباراه  ماراح تفوزون راح نهزمكم ضاغطكم يونس مبعوص 

العراقي بعد المباراه  ياخي انا منيوك بلدي منتاكه من امريكا ماعندنا كوره والبطوله وديه",1,1,1
NWsNVfHsuF0,وين الاسد  صار بسه  دحيه اردنيه للشعب السعودي والف مبروك,0,,
qej8hvq2lZo,ابلع بس,1,1,1
qej8hvq2lZo,كل واحد يكتب افضل موقع بث مباشر للمباريات علشان الكل يستفيد,0,,
